2007-12-18T11:0:0,162.898499,162.882996,163.237000,163.150513,162.346008,163.533508,162.403015,163.325500,0.000000,0.000000
2007-12-18T12:0:0,163.153503,163.022491,163.453003,163.399506,162.346008,163.533508,162.403015,163.453003,0.000000,0.000000
2007-12-18T13:0:0,163.403015,163.213013,163.532990,163.266998,162.346008,163.533508,162.403015,163.532990,0.000000,0.000000
2007-12-18T14:0:0,163.262497,163.249496,163.569000,163.459503,162.346008,163.533508,162.403015,163.569000,0.000000,0.000000
2007-12-18T15:0:0,163.462494,163.292999,163.565994,163.385010,162.346008,163.533508,162.403015,163.569000,0.000000,0.000000
2007-12-18T16:0:0,163.380493,163.192993,163.632996,163.358002,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T17:0:0,163.359009,162.860504,163.393005,163.062988,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:0:0,163.072998,162.868988,163.161499,162.882996,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:0:0,162.886993,162.882996,163.292999,163.122986,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:0:0,163.126495,163.078003,163.292999,163.162994,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T21:0:0,163.159500,163.095001,163.340500,163.246002,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T22:0:0,163.243011,163.190002,163.412994,163.335510,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T23:0:0,163.332001,163.315002,163.472992,163.453003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-19T0:0:0,163.445999,163.208008,163.447510,163.287003,162.403015,163.632996,163.208008,163.447510,0.000000,0.000000
2007-12-19T1:0:0,163.294998,163.143005,163.429001,163.412003,162.403015,163.632996,163.143005,163.447510,0.000000,0.000000
2007-12-19T2:0:0,163.415009,163.300507,163.470490,163.329010,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000
2007-12-19T3:0:0,163.330505,163.212494,163.359009,163.297501,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000
2007-12-19T4:0:0,163.290009,163.256500,163.432999,163.355499,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000
2007-12-19T5:0:0,163.358490,163.281006,163.450500,163.290009,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000
2007-12-19T6:0:0,163.298996,163.251495,163.403992,163.369003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000
2007-12-19T7:0:0,163.372009,163.257996,163.375000,163.281494,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000
2007-12-19T8:0:0,163.283005,163.015015,163.341003,163.072998,162.403015,163.632996,163.015015,163.470490,0.000000,0.000000
2007-12-19T9:0:0,163.066498,162.792999,163.079010,162.935501,162.403015,163.632996,162.792999,163.470490,0.000000,0.000000
