2008-1-10T16:0:0,160.809998,160.779999,160.830002,160.809998,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:1:0,160.800003,160.800003,160.860001,160.839996,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:2:0,160.850006,160.839996,160.860001,160.839996,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:3:0,160.830002,160.820007,160.850006,160.830002,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:4:0,160.839996,160.830002,160.880005,160.880005,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:5:0,160.889999,160.860001,160.889999,160.860001,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:6:0,160.850006,160.820007,160.869995,160.869995,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:7:0,160.860001,160.820007,160.860001,160.820007,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:8:0,160.809998,160.790009,160.809998,160.790009,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:9:0,160.800003,160.769989,160.800003,160.769989,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:10:0,160.779999,160.769989,160.800003,160.800003,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:11:0,160.790009,160.779999,160.830002,160.790009,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:12:0,160.779999,160.699997,160.779999,160.699997,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:13:0,160.709991,160.709991,160.750000,160.750000,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:14:0,160.760010,160.720001,160.769989,160.769989,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:15:0,160.779999,160.730011,160.839996,160.839996,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:16:0,160.850006,160.809998,160.850006,160.839996,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:17:0,160.830002,160.830002,160.880005,160.869995,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:18:0,160.860001,160.830002,160.869995,160.839996,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:19:0,160.830002,160.830002,160.860001,160.850006,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:20:0,160.839996,160.830002,160.880005,160.880005,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:21:0,160.869995,160.839996,160.869995,160.839996,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:22:0,160.850006,160.820007,160.850006,160.830002,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:23:0,160.839996,160.720001,160.880005,160.760010,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:24:0,160.750000,160.720001,160.880005,160.880005,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
2008-1-10T16:25:0,160.889999,160.850006,160.910004,160.869995,160.019989,161.669998,160.580002,161.589996,0.000000,0.000000
